store_name,store_postal,product_name,persona,size_type,description,price_cad,unit,available,price_approximate,collection_date,needs_manual_review
Save-On-Foods Fleetwood Surrey,V3R 4E7,Greek Yogurt,South Asian,small,Western Family Greek Style Yogurt 500g,5.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,South Asian,bulk,Dairyland 3.25% Milk 4L,6.19,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,South Asian,small,Dairyland 3.25% Milk 1L,3.25,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Roma Tomatoes,South Asian,bulk,Windset Farms Roma Tomatoes 3lb,7.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Roma Tomatoes,South Asian,small,Roma Tomatoes Fresh (per ea),0.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Toor Dal,South Asian,bulk,NOT FOUND – bulk,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Toor Dal,South Asian,small,Sundar Toor Dal 2lb (907g),5.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Atta,South Asian,bulk,Sher Fibr Wala WW Atta 9.07kg,20.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Atta,South Asian,small,Sher Durum Atta 20lb (~9kg) [smallest],4.54,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Yellow Onions,South Asian,bulk,NOT FOUND – 5kg bag,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Yellow Onions,South Asian,small,Yellow Onions Mesh Bag 3lb,3.49,each,True,False,2026-04-26,False
Superstore Guildford Surrey,V3R 7C1,Bok Choy,Chinese,bulk,Baby Bok Choy $6.35/kg sold by weight (2kg = ~$12.70),6.35,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bok Choy,Chinese,small,Baby Bok Choy $6.35/kg sold by weight (approx 500g bunch ~$3.18),6.35,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Chinese,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Chinese,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Firm Tofu,Chinese,bulk,Rooster Firm Tofu 454g 2-pack (2 FOR $4.98),4.98,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Firm Tofu,Chinese,small,Sunrise Tofu Extra Firm 350g,3.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Green Onions,Chinese,bulk,Green Onion individual bunches only (no 3-bunch pack; 3x$0.99=$2.97 est.),2.97,each,True,True,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Green Onions,Chinese,small,Green Onion 1 bunch (sale $0.99; regular $1.79),0.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Jasmine Rice,Chinese,bulk,Rooster Scented Jasmine Rice 8kg (no 10kg available),19.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Jasmine Rice,Chinese,small,Rooster Thai Hom Mali Scented Jasmine Rice 2kg,5.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Kikkoman Soy Sauce,Chinese,bulk,Kikkoman Soy Sauce 591ml (no 1.89L Kikkoman available),6.79,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Kikkoman Soy Sauce,Chinese,small,Kikkoman Less Sodium Soy Sauce 295ml (no 250ml; closest size),5.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Napa Cabbage,Chinese,bulk,Chinese Napa Cabbage $2.82/kg sold by weight (no 3kg bag; 3kg = ~$8.46),2.82,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Napa Cabbage,Chinese,small,Chinese Napa Cabbage $2.82/kg sold by weight (approx 1 head),2.82,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pork Shoulder,Chinese,bulk,Pork Shoulder Blade Club Pack $7.25/kg sold by weight (~3kg = $21.75),7.25,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pork Shoulder,Chinese,small,Pork Shoulder Blade $7.25/kg sold by weight (~1kg),7.25,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Sesame Oil,Chinese,bulk,Lee Kum Kee Pure Sesame Oil 443ml (no 1L available; largest size),8.99,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Sesame Oil,Chinese,small,Kadoya Pure Sesame Oil 327ml,6.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Silk Soy Milk,Chinese,bulk,Silk Protein 18g Regular 1420ml (no 1.89L Silk soy milk available; closest),7.49,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Silk Soy Milk,Chinese,small,Silk Soy for Coffee Original 890ml (no plain 946ml Silk available; closest),5.79,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Carrots,European,bulk,Farmer's Market Carrots 5LB 2.268kg,7.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Carrots,European,small,Farmer's Market Carrots 2 lb Bag 907g,3.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Cheddar Cheese,European,bulk,No Name Old Cheddar Cheese 700g,8.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Cheddar Cheese,European,small,Black Diamond Medium Cheddar Cheese Bar 400g,4.88,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Dempster's Whole Wheat Bread,European,bulk,Wonder Whole Wheat Bread 570g x2 estimated (no 2-loaf pack found),5.72,each,True,True,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Dempster's Whole Wheat Bread,European,small,Wonder Whole Wheat Bread 570g (Dempster's brand not found),2.86,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Diced Canned Tomatoes,European,bulk,No Name Diced Tomatoes 796ml (no larger/multipack available),1.99,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Diced Canned Tomatoes,European,small,Unico Diced Tomatoes 796ml,1.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,European,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,European,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Greek Yogurt,European,bulk,Oikos Greek Yogurt Plain 1.5kg,11.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Greek Yogurt,European,small,President's Choice Plain Greek Yogurt 750g,6.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Lean Ground Beef,European,bulk,Lean Ground Beef Chub $17.61/kg sold by weight (~2kg = ~$35.22),17.61,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Lean Ground Beef,European,small,Butcher's Choice Lean Ground Beef 0.45kg (closest to 500g),9.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Olive Oil,European,bulk,Gallo Extra Virgin Olive Oil 1L (no larger size available),13.99,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Olive Oil,European,small,No Name 100% Extra Virgin Olive Oil 750ml,8.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,European,bulk,No Name Naturally Imperfect Russet Potatoes 20 lb Bag 9.07kg,8.48,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,European,small,President's Choice Russet Potatoes 5 lb Bag 2.268kg,5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,European,bulk,Dairyland 3.25% Milk 4L,6.11,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,European,small,Dairyland 3.25% Milk 1L,3.04,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Aroy-D Coconut Milk,Filipino,bulk,Aroy-D Canned Coconut Milk 400ml x6 (no 6-pack listed; estimated 6x$2.49),14.94,each,False,True,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Aroy-D Coconut Milk,Filipino,small,Aroy-D Canned Coconut Milk 400ml,2.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Cane Vinegar,Filipino,bulk,Datu Puti White Vinegar 1L (no larger size found),2.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Cane Vinegar,Filipino,small,Datu Puti White Vinegar 1L (no 385ml; closest Filipino brand vinegar),2.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,Filipino,bulk,No Name 100% Pure Canola Oil 3L,8.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,Filipino,small,No Name 100% Pure Canola Oil 946ml (closest to 1L),5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggplant,Filipino,bulk,Long Eggplants $4.34/kg sold by weight (per_kg ~2kg),4.34,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggplant,Filipino,small,Purple Eggplants $6.59/kg sold by weight (per_kg ~500g),6.59,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Filipino,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Filipino,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Fish Sauce,Filipino,bulk,Squid Brand Fish Sauce 725ml (closest to 750ml),3.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Fish Sauce,Filipino,small,Cock Fish Sauce 200ml (no 350ml available; closest small size),1.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Tilapia,Filipino,bulk,Seaquest Tilapia Fillets Club Size 1kg (no 2kg available; largest),18.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Tilapia,Filipino,small,Seaquest Tilapia Fillets 400g (no 500g available; closest),8.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Garlic,Filipino,bulk,Garlic Bulbs 1kg bag (no 3-pack or 500g bag),6.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Garlic,Filipino,small,Colossal Fresh Garlic single bulb $9.90/kg (approx $0.99/bulb),0.99,each,True,True,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pork Belly,Filipino,bulk,Pork Belly $13.21/kg sold by weight (~3kg = $39.63),13.21,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pork Belly,Filipino,small,Pork Belly $13.21/kg sold by weight (~1kg),13.21,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,White Long Grain Rice,Filipino,bulk,Rooster Extra Fancy Long Grain Rice 8kg (no 10kg available),17.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,White Long Grain Rice,Filipino,small,No Name Long Grain White Rice 2kg,5.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Yellow Onions,Filipino,bulk,Farmer's Market Yellow Onions 10lb bag (4.54kg; closest to 5kg),9.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Yellow Onions,Filipino,small,Farmer's Market Yellow Onions 3lb bag (1.36kg; closest to 1kg),3.25,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bison Ground Meat,Indigenous,bulk,Bison Ground Meat bulk NOT FOUND - no ground bison available,,each,False,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Bison Ground Meat,Indigenous,small,PC Free From Bison Burgers 512g (no ground bison available),20.0,each,False,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Crisco Shortening,Indigenous,bulk,Crisco All-Vegetable Shortening 1.36kg,12.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Crisco Shortening,Indigenous,small,Crisco All Vegetables Shortening 454g,3.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Indigenous,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Indigenous,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Wild Blueberries,Indigenous,bulk,President's Choice Wild Blueberries 1.5kg,19.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Wild Blueberries,Indigenous,small,President's Choice Canadian Wild Blueberries 400g,6.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Gold Seal Pink Salmon,Indigenous,bulk,GoldSeal Pink Salmon 418g,6.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Gold Seal Pink Salmon,Indigenous,small,GoldSeal Wild Pacific Pink Salmon 213g,4.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pinto Beans Canned,Indigenous,bulk,PC Blue Menu Pinto Beans 900g,3.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Pinto Beans Canned,Indigenous,small,Unico Pinto Beans 540ml,1.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Quaker Oats,Indigenous,bulk,Quaker Quick Oats 5.16kg,14.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Quaker Oats,Indigenous,small,Quaker Quick Oats 1kg,4.29,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Robin Hood All Purpose Flour,Indigenous,bulk,Robin Hood Original All Purpose Flour 10kg,18.97,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Robin Hood All Purpose Flour,Indigenous,small,Robin Hood Original All Purpose Flour 2.5kg,5.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,Indigenous,bulk,No Name Naturally Imperfect Russet Potatoes 20 lb Bag 9.07kg,8.48,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,Indigenous,small,President's Choice Russet Potatoes 5 lb Bag 2.268kg,5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,Indigenous,bulk,Dairyland 3.25% Milk 4L,6.11,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,Indigenous,small,Dairyland 3.25% Milk 1L,3.04,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bean Sprouts,Korean,bulk,NOT FOUND (no 1kg bean sprouts available),,each,False,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bean Sprouts,Korean,small,Bean Sprouts 340g,2.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,CJ Gochujang,Korean,bulk,NOT FOUND,,each,False,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,CJ Gochujang,Korean,small,O Food Hot Pepper Paste 500g (no CJ brand; closest equivalent),5.99,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Dried Seaweed Nori,Korean,bulk,Jayone Seasoned and Roasted Seaweed 120g (closest to 100g),11.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Dried Seaweed Nori,Korean,small,T&T Sushi Nori Roasted Seaweed Sheets 27g (closest to 20g),3.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Korean,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Korean,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Mackerel,Korean,bulk,Chub Mackerel 1kg (no larger pack available),12.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Frozen Mackerel,Korean,small,Previously Frozen Whole Mackerel $8.80/kg sold by weight (~300g),8.8,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Kimchi Jongga,Korean,bulk,Rooster Kimchi 1kg (no Jongga 5kg; largest available kimchi),11.0,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Kimchi Jongga,Korean,small,JONGGA Sliced Kimchi Cabbage Kimchi 80g,1.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Lean Ground Beef,Korean,bulk,Lean Ground Beef Chub $17.61/kg sold by weight (~2kg = ~$35.22),17.61,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Lean Ground Beef,Korean,small,Butcher's Choice Lean Ground Beef 0.45kg (closest to 500g),9.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Sesame Oil,Korean,bulk,Lee Kum Kee Pure Sesame Oil 443ml (no 1L available; largest size),8.99,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Sesame Oil,Korean,small,Kadoya Pure Sesame Oil 327ml,6.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Short Grain Rice,Korean,bulk,New Kenji Premium Quality Medium Grain Rice 4.54kg (no 9kg available),13.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Short Grain Rice,Korean,small,No Name Medium Grain Calrose Rice 2kg (no exact Korean short grain 2kg),8.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Silken Tofu,Korean,bulk,Rooster Silken Tofu 454g 2-pack (2 FOR $4.98),4.98,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Silken Tofu,Korean,small,Sunrise Tofu Soft 300g (closest to 349g),2.29,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bananas,Others,bulk,Bananas Bunch $1.72/kg sold by weight (bulk quantity same rate),1.72,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Bananas,Others,small,Bananas Bunch $1.72/kg sold by weight (small bunch ~1kg),1.72,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,Others,bulk,No Name 100% Pure Canola Oil 3L,8.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,Others,small,No Name 100% Pure Canola Oil 946ml (closest to 1L),5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Carrots,Others,bulk,Farmer's Market Carrots 5LB 2.268kg,7.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Carrots,Others,small,Farmer's Market Carrots 2 lb Bag 907g,3.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Chicken Breast Boneless,Others,bulk,No Name Club Pack Chicken Breasts Boneless Skinless 2kg,42.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Chicken Breast Boneless,Others,small,Sufra Halal Boneless Skinless Chicken Breast 645g,16.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Dempster's Whole Wheat Bread,Others,bulk,Wonder Whole Wheat Bread 570g x2 estimated (no 2-loaf pack found),5.72,each,True,True,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Dempster's Whole Wheat Bread,Others,small,Wonder Whole Wheat Bread 570g (Dempster's brand not found),2.86,each,True,False,2026-04-29,True
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Others,bulk,Foremost Large Size Eggs 18-Pack,7.41,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Eggs Large,Others,small,No Name Large Grade A Eggs 12ct,4.21,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,PC Black Beans,Others,bulk,PC Blue Menu Black Turtle Beans 900g,3.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,PC Black Beans,Others,small,PC Blue Menu Black Beans 540ml,3.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Quaker Oats,Others,bulk,Quaker Quick Oats 5.16kg,14.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Quaker Oats,Others,small,Quaker Quick Oats 1kg,4.29,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,Others,bulk,No Name Naturally Imperfect Russet Potatoes 20 lb Bag 9.07kg,8.48,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Russet Potatoes,Others,small,President's Choice Russet Potatoes 5 lb Bag 2.268kg,5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,Others,bulk,Dairyland 3.25% Milk 4L,6.11,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,Others,small,Dairyland 3.25% Milk 1L,3.04,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Basmati Rice,South Asian,bulk,Daawat Basmati Rice 4kg (no 10kg available),19.49,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Basmati Rice,South Asian,small,Suraj Aged Basmati Rice 1.81kg (closest to 2kg),6.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,South Asian,bulk,No Name 100% Pure Canola Oil 3L,8.79,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Canola Oil,South Asian,small,No Name 100% Pure Canola Oil 946ml (closest to 1L),5.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Chicken Thighs,South Asian,bulk,No Name Club Pack Chicken Thighs Bone-In 2kg (no 3kg pack),22.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Chicken Thighs,South Asian,small,Chicken Thighs Club Pack $11.44/kg (sold by weight; ~1kg),11.44,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Garlic,South Asian,bulk,Garlic Bulbs 1kg bag (no 3-pack or 500g bag),6.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Garlic,South Asian,small,Colossal Fresh Garlic single bulb $9.90/kg (approx $0.99/bulb),0.99,each,True,True,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Plain/Balkan Yogurt,South Asian,bulk,NOT FOUND,,each,False,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Plain/Balkan Yogurt,South Asian,small,Astro Original Balkan Style Plain Yogurt 6% 750g (650g out of stock),2.97,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Roma Tomatoes,South Asian,bulk,Roma Tomatoes per kg - $6.59/kg (no 3kg bag; sold by weight),6.59,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Roma Tomatoes,South Asian,small,Roma Tomatoes per kg - $6.59/kg (approx $0.79/unit),6.59,per_kg,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Toor Dal/Red Lentils,South Asian,bulk,Suraj Split Pigeon Peas 3.63kg (closest to 4kg),15.0,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Toor Dal/Red Lentils,South Asian,small,Suraj Toor Dal Dry 907g (closest to 900g),4.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,South Asian,bulk,Dairyland 3.25% Milk 4L,6.11,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Milk,South Asian,small,Dairyland 3.25% Milk 1L,3.04,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Wheat Atta,South Asian,bulk,Aashirvaad Whole Wheat Flour 9.07kg (~20lb),22.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Whole Wheat Atta,South Asian,small,Quality Whole Wheat Atta Flour 9.07kg (~20lb; no 10lb available),15.99,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Yellow Onions,South Asian,bulk,Farmer's Market Yellow Onions 10lb bag (4.54kg; closest to 5kg),9.5,each,True,False,2026-04-29,False
Superstore Guildford Surrey,V3R 7C1,Yellow Onions,South Asian,small,Farmer's Market Yellow Onions 3lb bag (1.36kg; closest to 1kg),3.25,each,True,False,2026-04-29,False
Superstore Lougheed Burnaby,V3K 6P9,Bok Choy,Chinese,bulk,Bok Choy (per kg bulk estimate),8.8,per_kg,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Bok Choy,Chinese,small,Bok Choy (per kg),8.8,per_kg,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Eggs Large,Chinese,bulk,PC Free Range Large Eggs 18ct,7.41,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Eggs Large,Chinese,small,PC Free Range Large Eggs 12ct,4.17,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Firm Tofu,Chinese,bulk,Sunrise Firm Tofu 454g,2.89,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Firm Tofu,Chinese,small,PC Firm Tofu 350g,3.44,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Green Onions,Chinese,bulk,Green Onions 3-bunch pack,2.97,each,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Green Onions,Chinese,small,Green Onions 1 bunch,0.99,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Jasmine Rice,Chinese,bulk,PC Jasmine Rice 8kg,19.99,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Jasmine Rice,Chinese,small,PC Jasmine Rice 2kg,5.0,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Napa Cabbage,Chinese,bulk,Napa Cabbage 3kg at $3.29/kg,9.87,per_kg,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Napa Cabbage,Chinese,small,Napa Cabbage 1 head ~1.27kg,4.16,each,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Pork Shoulder,Chinese,bulk,Pork Shoulder Blade Club Pack ~3kg,28.23,each,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Pork Shoulder,Chinese,small,Pork Shoulder Blade ~1kg,16.68,each,True,True,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Sesame Oil,Chinese,bulk,Roasted Sesame Oil 1.65L,27.99,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Sesame Oil,Chinese,small,Roasted Sesame Oil 327ml,6.99,each,True,False,2026-04-30,False
Superstore Lougheed Burnaby,V3K 6P9,Soy Milk,Chinese,bulk,Silk Original Soy Milk 1.89L,4.0,each,True,False,2026-04-30,False
